date,county,covid,reflu,deaths
8/11/2022,Dare ,12,2,0
8/11/2022,Davidson ,78,17,1
8/11/2022,Davie ,22,1,0
8/11/2022,Duplin ,36,5,0
8/11/2022,Durham ,113,17,0
8/11/2022,Edgecombe ,22,4,0
8/11/2022,Forsyth ,149,23,0
8/11/2022,Franklin ,34,5,0
8/11/2022,Gaston ,94,14,0
8/11/2022,Gates ,2,0,0
8/11/2022,Graham ,5,1,0
8/11/2022,Granville ,29,6,0
8/11/2022,Greene ,6,2,0
8/11/2022,Guilford ,226,24,0
8/11/2022,Halifax ,29,3,0
8/11/2022,Harnett ,65,11,1
8/11/2022,Haywood ,13,5,1
8/11/2022,Henderson ,46,8,0
8/11/2022,Hertford ,11,2,0
8/11/2022,Hoke ,18,6,0
8/11/2022,Hyde ,2,0,0
8/11/2022,Iredell ,75,13,0
8/11/2022,Jackson ,6,1,0
8/11/2022,Johnston ,70,13,0
8/11/2022,Jones ,5,1,0
8/11/2022,Lee ,24,5,0
8/11/2022,Lenoir ,29,4,0
8/11/2022,Lincoln ,20,9,0
8/11/2022,Macon ,9,1,0
8/11/2022,Madison ,7,0,0
8/11/2022,Martin ,14,3,0
8/11/2022,McDowell,32,4,0
8/11/2022,Mecklenburg ,446,56,1
8/11/2022,Mitchell ,5,1,0
8/11/2022,Montgomery ,5,0,0
8/11/2022,Moore ,23,3,0
8/11/2022,Nash ,38,4,0
8/11/2022,New Hanover,77,14,0
8/11/2022,Northampton ,7,2,0
8/11/2022,Onslow ,82,13,0
8/11/2022,Orange ,43,3,0
8/11/2022,Pamlico ,11,3,0
8/11/2022,Pasquotank ,13,3,0
8/11/2022,Pender ,19,5,0
8/11/2022,Perquimans ,1,1,0
8/11/2022,Person ,13,2,0
8/11/2022,Pitt ,87,32,1
8/11/2022,Polk ,3,1,0
8/11/2022,Randolph ,48,8,0
8/11/2022,Richmond ,21,1,0
8/11/2022,Robeson ,62,15,0
8/11/2022,Rockingham ,32,3,0
8/11/2022,Rowan ,61,16,0
8/11/2022,Rutherford ,19,3,0
8/11/2022,Sampson ,28,4,0
8/11/2022,Scotland ,18,4,0
8/11/2022,Stanly ,31,10,0
8/11/2022,Stokes ,25,7,0
8/11/2022,Surry ,49,12,0
8/11/2022,Swain ,4,0,0
8/11/2022,Transylvania ,11,1,0
8/11/2022,Tyrrell ,1,0,0
8/11/2022,Union ,102,17,0
8/11/2022,Vance ,20,9,0
8/11/2022,Wake ,348,51,2
8/11/2022,Warren ,14,4,0
8/11/2022,Washington ,4,2,0
8/11/2022,Watauga ,17,2,0
8/11/2022,Wayne ,67,16,0
8/11/2022,Wilkes ,36,10,0
8/11/2022,Wilson ,34,6,1
8/11/2022,Yadkin ,29,6,0
8/11/2022,Yancey ,5,0,0
8/10/2022,Alamance ,80,20,1
8/10/2022,Alexander ,15,4,0
8/10/2022,Alleghany ,3,1,0
8/10/2022,Anson ,7,1,0
8/10/2022,Ashe ,12,1,0
8/10/2022,Avery ,6,0,0
8/10/2022,Beaufort ,19,2,0
8/10/2022,Bertie ,15,5,0
8/10/2022,Bladen ,19,2,0
8/10/2022,Brunswick ,51,5,0
8/10/2022,Buncombe ,92,11,0
8/10/2022,Burke ,53,4,0
8/10/2022,Cabarrus ,97,19,0
8/10/2022,Caldwell ,60,10,0
8/10/2022,Camden ,2,0,0
8/10/2022,Carteret ,23,4,1
8/10/2022,Caswell ,7,0,0
8/10/2022,Catawba ,75,16,1
8/10/2022,Chatham ,27,6,0
8/10/2022,Cherokee ,17,3,1
8/10/2022,Chowan ,7,1,0
8/10/2022,Clay ,6,0,0
8/10/2022,Cleveland ,33,8,0
8/10/2022,Columbus ,16,6,0
8/10/2022,Craven ,46,4,0
8/10/2022,Cumberland ,133,19,1
8/10/2022,Currituck ,3,0,0
8/10/2022,Dare ,17,2,0
8/10/2022,Davidson ,79,17,1
8/10/2022,Davie ,23,5,0
8/10/2022,Duplin ,23,5,0
8/10/2022,Durham ,146,16,0
8/10/2022,Edgecombe ,27,6,0
8/10/2022,Forsyth ,174,32,0
8/10/2022,Franklin ,28,5,0
8/10/2022,Gaston ,106,17,0
8/10/2022,Gates ,1,0,0
8/10/2022,Graham ,7,1,0
8/10/2022,Granville ,22,4,0
8/10/2022,Greene ,8,1,0
8/10/2022,Guilford ,233,29,2
8/10/2022,Halifax ,32,3,0
8/10/2022,Harnett ,33,6,1
8/10/2022,Haywood ,23,4,0
8/10/2022,Henderson ,33,5,0
8/10/2022,Hertford ,7,1,0
8/10/2022,Hoke ,30,7,0
8/10/2022,Hyde ,2,1,0
8/10/2022,Iredell ,102,20,0
8/10/2022,Jackson ,13,6,0
8/10/2022,Johnston ,83,21,0
8/10/2022,Jones ,3,1,0
8/10/2022,Lee ,28,6,0
8/10/2022,Lenoir ,43,12,0
8/10/2022,Lincoln ,35,8,0
8/10/2022,Macon ,9,4,0
8/10/2022,Madison ,6,1,0
8/10/2022,Martin ,11,0,0
8/10/2022,McDowell,18,0,0
8/10/2022,Mecklenburg ,475,64,1
8/10/2022,Mitchell ,7,2,0
8/10/2022,Montgomery ,10,1,0
8/10/2022,Moore ,23,4,0
8/10/2022,Nash ,48,10,0
8/10/2022,New Hanover,86,9,1
8/10/2022,Northampton ,9,2,0
8/10/2022,Onslow ,99,17,0
8/10/2022,Orange ,55,9,0
8/10/2022,Pamlico ,2,0,0
8/10/2022,Pasquotank ,13,0,0
8/10/2022,Pender ,23,2,0
8/10/2022,Perquimans ,5,0,0
8/10/2022,Person ,11,1,0
8/10/2022,Pitt ,90,15,0
8/10/2022,Polk ,9,0,0
8/10/2022,Randolph ,55,11,1
8/10/2022,Richmond ,21,3,0
8/10/2022,Robeson ,62,12,0
8/10/2022,Rockingham ,48,6,0
8/10/2022,Rowan ,69,14,0
8/10/2022,Rutherford ,28,3,0
8/10/2022,Sampson ,39,7,0
8/10/2022,Scotland ,19,7,0
8/10/2022,Stanly ,37,11,0
8/10/2022,Stokes ,21,3,0
8/10/2022,Surry ,51,5,1
8/10/2022,Swain ,5,1,0
8/10/2022,Transylvania ,7,0,0
8/10/2022,Tyrrell ,0,,0
8/10/2022,Union ,96,21,1
8/10/2022,Vance ,29,9,0
8/10/2022,Wake ,454,65,1
8/10/2022,Warren ,12,3,0
8/10/2022,Washington ,11,5,0
8/10/2022,Watauga ,18,3,0
8/10/2022,Wayne ,64,11,0
8/10/2022,Wilkes ,35,8,0
8/10/2022,Wilson ,52,5,0
8/10/2022,Yadkin ,20,8,1
8/10/2022,Yancey ,9,1,0
8/9/2022,Alamance ,76,16,0
8/9/2022,Alexander ,17,4,0
8/9/2022,Alleghany ,5,0,0
8/9/2022,Anson ,9,2,0
8/9/2022,Ashe ,6,0,0
8/9/2022,Avery ,4,0,0
8/9/2022,Beaufort ,26,9,0
8/9/2022,Bertie ,10,1,0
8/9/2022,Bladen ,18,2,0
8/9/2022,Brunswick ,38,5,0
8/9/2022,Buncombe ,92,8,1
8/9/2022,Burke ,62,5,0
8/9/2022,Cabarrus ,70,11,0
8/9/2022,Caldwell ,79,19,0
8/9/2022,Camden ,4,0,0
8/9/2022,Carteret ,19,3,0
8/9/2022,Caswell ,11,0,0
8/9/2022,Catawba ,102,27,1
8/9/2022,Chatham ,19,3,0
8/9/2022,Cherokee ,10,0,0
8/9/2022,Chowan ,10,1,0
8/9/2022,Clay ,7,1,1
8/9/2022,Cleveland ,51,10,0
8/9/2022,Columbus ,26,3,1
8/9/2022,Craven ,37,4,1
8/9/2022,Cumberland ,200,24,0
8/9/2022,Currituck ,7,2,0
8/9/2022,Dare ,7,1,0
8/9/2022,Davidson ,65,12,1
8/9/2022,Davie ,26,4,0
8/9/2022,Duplin ,41,13,0
8/9/2022,Durham ,226,24,0
8/9/2022,Edgecombe ,26,6,0
8/9/2022,Forsyth ,208,37,0
8/9/2022,Franklin ,30,9,0
8/9/2022,Gaston ,91,18,0
8/9/2022,Gates ,3,2,0
8/9/2022,Graham ,2,1,0
8/9/2022,Granville ,25,2,0
8/9/2022,Greene ,12,3,0
8/9/2022,Guilford ,236,31,2
8/9/2022,Halifax ,39,10,0
8/9/2022,Harnett ,55,3,0
8/9/2022,Haywood ,26,1,1
8/9/2022,Henderson ,48,4,0
8/9/2022,Hertford ,10,1,0
8/9/2022,Hoke ,30,10,0
8/9/2022,Hyde ,3,1,0
8/9/2022,Iredell ,87,19,0
8/9/2022,Jackson ,12,1,0
8/9/2022,Johnston ,76,12,0
8/9/2022,Jones ,2,0,0
8/9/2022,Lee ,17,2,0
8/9/2022,Lenoir ,41,2,1
8/9/2022,Lincoln ,44,4,0
8/9/2022,Macon ,10,1,0
8/9/2022,Madison ,3,0,0
8/9/2022,Martin ,16,2,0
8/9/2022,McDowell,25,6,0
8/9/2022,Mecklenburg ,500,73,0
8/9/2022,Mitchell ,13,6,0
8/9/2022,Montgomery ,9,2,0
8/9/2022,Moore ,29,4,0
8/9/2022,Nash ,40,4,0
8/9/2022,New Hanover,80,9,0
8/9/2022,Northampton ,9,1,0
8/9/2022,Onslow ,145,19,2
8/9/2022,Orange ,41,9,0
8/9/2022,Pamlico ,3,0,0
8/9/2022,Pasquotank ,18,3,1
8/9/2022,Pender ,44,18,1
8/9/2022,Perquimans ,6,1,0
8/9/2022,Person ,27,6,0
8/9/2022,Pitt ,96,19,0
8/9/2022,Polk ,4,0,0
8/9/2022,Randolph ,73,12,0
8/9/2022,Richmond ,15,5,0
8/9/2022,Robeson ,90,18,1
8/9/2022,Rockingham ,39,6,0
8/9/2022,Rowan ,63,14,0
8/9/2022,Rutherford ,27,6,0
8/9/2022,Sampson ,42,6,0
8/9/2022,Scotland ,12,2,0
8/9/2022,Stanly ,27,4,0
8/9/2022,Stokes ,24,4,0
8/9/2022,Surry ,53,16,0
8/9/2022,Swain ,7,2,0
8/9/2022,Transylvania ,5,1,1
8/9/2022,Tyrrell ,2,0,0
8/9/2022,Union ,81,15,0
8/9/2022,Vance ,31,6,0
8/9/2022,Wake ,462,64,0
8/9/2022,Warren ,6,1,0
8/9/2022,Washington ,16,3,0
8/9/2022,Watauga ,7,3,0
8/9/2022,Wayne ,88,14,0
8/9/2022,Wilkes ,36,6,0
8/9/2022,Wilson ,45,7,0
8/9/2022,Yadkin ,18,3,0
8/9/2022,Yancey ,9,0,0
8/8/2022,Alamance ,88,13,0
8/8/2022,Alexander ,23,6,0
8/8/2022,Alleghany ,2,0,0
8/8/2022,Anson ,11,2,0
8/8/2022,Ashe ,9,3,0
8/8/2022,Avery ,11,1,0
8/8/2022,Beaufort ,25,8,0
8/8/2022,Bertie ,8,0,0
8/8/2022,Bladen ,23,4,0
8/8/2022,Brunswick ,63,7,1
8/8/2022,Buncombe ,93,9,0
8/8/2022,Burke ,82,16,0
8/8/2022,Cabarrus ,95,11,3
8/8/2022,Caldwell ,66,13,1
8/8/2022,Camden ,4,1,0
8/8/2022,Carteret ,34,6,0
8/8/2022,Caswell ,16,0,0
8/8/2022,Catawba ,90,18,0
8/8/2022,Chatham ,12,1,0
8/8/2022,Cherokee ,12,1,0
8/8/2022,Chowan ,6,3,0
8/8/2022,Clay ,13,1,0
8/8/2022,Cleveland ,63,17,0
8/8/2022,Columbus ,41,17,0
8/8/2022,Craven ,53,11,0
8/8/2022,Cumberland ,182,28,0
8/8/2022,Currituck ,14,4,0
8/8/2022,Dare ,11,1,0
8/8/2022,Davidson ,102,13,0
8/8/2022,Davie ,34,4,0
8/8/2022,Duplin ,45,8,0
8/8/2022,Durham ,188,20,0
8/8/2022,Edgecombe ,38,9,0
8/8/2022,Forsyth ,249,50,0
8/8/2022,Franklin ,27,5,0
8/8/2022,Gaston ,104,20,0
8/8/2022,Gates ,4,1,0
8/8/2022,Graham ,1,0,0
8/8/2022,Granville ,45,8,0
8/8/2022,Greene ,10,3,0
8/8/2022,Guilford ,275,39,1
8/8/2022,Halifax ,45,7,0
8/8/2022,Harnett ,66,16,0
8/8/2022,Haywood ,24,1,0
8/8/2022,Henderson ,44,7,1
8/8/2022,Hertford ,22,5,0
8/8/2022,Hoke ,30,4,0
8/8/2022,Hyde ,4,0,0
8/8/2022,Iredell ,83,15,0
8/8/2022,Jackson ,17,3,0
8/8/2022,Johnston ,92,19,0
8/8/2022,Jones ,4,1,0
8/8/2022,Lee ,21,3,0
8/8/2022,Lenoir ,46,6,0
8/8/2022,Lincoln ,33,8,0
8/8/2022,Macon ,21,9,0
8/8/2022,Madison ,9,1,0
8/8/2022,Martin ,27,4,0
8/8/2022,McDowell,24,4,0
8/8/2022,Mecklenburg ,515,84,3
8/8/2022,Mitchell ,18,3,0
8/8/2022,Montgomery ,15,2,0
8/8/2022,Moore ,31,3,0
8/8/2022,Nash ,37,6,0
8/8/2022,New Hanover,102,13,0
8/8/2022,Northampton ,15,3,0
8/8/2022,Onslow ,159,31,0
8/8/2022,Orange ,55,6,0
8/8/2022,Pamlico ,12,2,0
8/8/2022,Pasquotank ,20,4,0
8/8/2022,Pender ,33,3,1
8/8/2022,Perquimans ,5,2,0
8/8/2022,Person ,11,3,0
8/8/2022,Pitt ,120,22,0
8/8/2022,Polk ,2,1,0
8/8/2022,Randolph ,65,15,1
8/8/2022,Richmond ,17,6,0
8/8/2022,Robeson ,65,15,0
8/8/2022,Rockingham ,41,6,0
8/8/2022,Rowan ,70,15,0
8/8/2022,Rutherford ,30,6,0
8/8/2022,Sampson ,38,5,0
8/8/2022,Scotland ,14,1,0
8/8/2022,Stanly ,41,9,0
8/8/2022,Stokes ,39,7,0
8/8/2022,Surry ,55,16,0
8/8/2022,Swain ,14,0,0
8/8/2022,Transylvania ,11,0,0
8/8/2022,Tyrrell ,2,0,0
8/8/2022,Union ,108,12,0
8/8/2022,Vance ,25,6,1
8/8/2022,Wake ,595,67,1
8/8/2022,Warren ,14,3,0
8/8/2022,Washington ,2,1,0
8/8/2022,Watauga ,12,1,0
8/8/2022,Wayne ,106,22,0
8/8/2022,Wilkes ,37,8,1
8/8/2022,Wilson ,62,11,1
8/8/2022,Yadkin ,28,6,0
8/8/2022,Yancey ,11,3,0
8/7/2022,Alamance ,40,11,0
8/7/2022,Alexander ,11,1,0
8/7/2022,Alleghany ,8,0,0
8/7/2022,Anson ,8,0,0
8/7/2022,Ashe ,6,0,0
8/7/2022,Avery ,3,0,0
8/7/2022,Beaufort ,10,3,0
8/7/2022,Bertie ,6,2,0
8/7/2022,Bladen ,6,1,0
8/7/2022,Brunswick ,42,6,0
8/7/2022,Buncombe ,50,6,1
8/7/2022,Burke ,33,4,0
8/7/2022,Cabarrus ,57,5,0
8/7/2022,Caldwell ,52,8,0
8/7/2022,Camden ,0,,0
8/7/2022,Carteret ,15,1,0
8/7/2022,Caswell ,1,0,0
8/7/2022,Catawba ,41,8,0
8/7/2022,Chatham ,11,1,0
8/7/2022,Cherokee ,8,1,0
8/7/2022,Chowan ,3,1,0
8/7/2022,Clay ,2,0,0
8/7/2022,Cleveland ,28,1,0
8/7/2022,Columbus ,14,4,0
8/7/2022,Craven ,22,4,0
8/7/2022,Cumberland ,75,3,1
8/7/2022,Currituck ,6,0,0
8/7/2022,Dare ,5,1,0
8/7/2022,Davidson ,47,5,0
8/7/2022,Davie ,8,3,0
8/7/2022,Duplin ,18,4,0
8/7/2022,Durham ,75,9,1
8/7/2022,Edgecombe ,15,2,0
8/7/2022,Forsyth ,99,14,0
8/7/2022,Franklin ,19,5,0
8/7/2022,Gaston ,64,11,0
8/7/2022,Gates ,1,0,0
8/7/2022,Graham ,2,0,0
8/7/2022,Granville ,14,4,0
8/7/2022,Greene ,7,1,0
8/7/2022,Guilford ,132,17,5
8/7/2022,Halifax ,18,6,0
8/7/2022,Harnett ,30,4,0
8/7/2022,Haywood ,28,2,0
8/7/2022,Henderson ,33,2,0
8/7/2022,Hertford ,1,0,0
8/7/2022,Hoke ,15,2,0
8/7/2022,Hyde ,0,,0
8/7/2022,Iredell ,52,6,0
8/7/2022,Jackson ,10,1,1
8/7/2022,Johnston ,52,14,0
8/7/2022,Jones ,2,0,0
8/7/2022,Lee ,17,3,0
8/7/2022,Lenoir ,14,0,0
8/7/2022,Lincoln ,25,2,0
8/7/2022,Macon ,2,0,0
8/7/2022,Madison ,5,1,0
8/7/2022,Martin ,3,0,0
8/7/2022,McDowell,23,3,1
8/7/2022,Mecklenburg ,286,39,0
8/7/2022,Mitchell ,5,2,0
8/7/2022,Montgomery ,9,4,0
8/7/2022,Moore ,17,4,0
8/7/2022,Nash ,21,3,0
8/7/2022,New Hanover,50,8,1
8/7/2022,Northampton ,3,1,0
8/7/2022,Onslow ,50,6,1
8/7/2022,Orange ,35,2,0
8/7/2022,Pamlico ,6,1,0
8/7/2022,Pasquotank ,8,1,0
8/7/2022,Pender ,18,2,0
8/7/2022,Perquimans ,5,1,0
8/7/2022,Person ,7,3,0
8/7/2022,Pitt ,38,10,1
8/7/2022,Polk ,3,1,0
8/7/2022,Randolph ,27,5,1
8/7/2022,Richmond ,8,0,0
8/7/2022,Robeson ,45,11,0
8/7/2022,Rockingham ,7,0,0
8/7/2022,Rowan ,37,7,0
8/7/2022,Rutherford ,13,3,0
8/7/2022,Sampson ,16,3,0
8/7/2022,Scotland ,12,1,0
8/7/2022,Stanly ,13,4,0
8/7/2022,Stokes ,7,3,0
8/7/2022,Surry ,26,2,0
8/7/2022,Swain ,10,2,0
8/7/2022,Transylvania ,7,0,0
8/7/2022,Tyrrell ,0,,0
8/7/2022,Union ,54,10,0
8/7/2022,Vance ,13,3,0
8/7/2022,Wake ,279,31,2
8/7/2022,Warren ,0,,0
8/7/2022,Washington ,2,2,0
8/7/2022,Watauga ,4,0,0
8/7/2022,Wayne ,31,9,0
8/7/2022,Wilkes ,24,5,0
8/7/2022,Wilson ,20,4,0
8/7/2022,Yadkin ,21,5,0
8/7/2022,Yancey ,4,0,0
8/6/2022,Alamance ,38,3,0
8/6/2022,Alexander ,18,4,0
8/6/2022,Alleghany ,3,1,0
8/6/2022,Anson ,8,1,0
8/6/2022,Ashe ,8,4,0
8/6/2022,Avery ,5,0,0
8/6/2022,Beaufort ,9,1,0
8/6/2022,Bertie ,7,1,0
8/6/2022,Bladen ,6,1,0
8/6/2022,Brunswick ,41,9,0
8/6/2022,Buncombe ,53,9,0
8/6/2022,Burke ,33,6,0
8/6/2022,Cabarrus ,40,5,0
8/6/2022,Caldwell ,31,6,0
8/6/2022,Camden ,1,0,0
8/6/2022,Carteret ,13,2,0
8/6/2022,Caswell ,3,0,0
8/6/2022,Catawba ,48,6,0
8/6/2022,Chatham ,11,2,0
8/6/2022,Cherokee ,6,1,0
8/6/2022,Chowan ,1,0,0
8/6/2022,Clay ,2,0,0
8/6/2022,Cleveland ,25,3,0
8/6/2022,Columbus ,4,1,0
8/6/2022,Craven ,20,1,0
8/6/2022,Cumberland ,82,6,1
8/6/2022,Currituck ,7,1,0
8/6/2022,Dare ,3,0,0
8/6/2022,Davidson ,37,7,0
8/6/2022,Davie ,15,4,0
8/6/2022,Duplin ,16,2,0
8/6/2022,Durham ,93,11,1
8/6/2022,Edgecombe ,16,1,0
8/6/2022,Forsyth ,108,23,0
8/6/2022,Franklin ,19,6,0
8/6/2022,Gaston ,58,11,1
8/6/2022,Gates ,1,0,0
8/6/2022,Graham ,4,0,0
8/6/2022,Granville ,26,3,0
8/6/2022,Greene ,6,2,0
8/6/2022,Guilford ,123,15,1
8/6/2022,Halifax ,13,3,0
8/6/2022,Harnett ,32,2,0
8/6/2022,Haywood ,17,3,0
8/6/2022,Henderson ,21,3,0
8/6/2022,Hertford ,7,1,0
8/6/2022,Hoke ,20,2,0
8/6/2022,Hyde ,1,0,0
8/6/2022,Iredell ,30,3,0
8/6/2022,Jackson ,4,1,0
8/6/2022,Johnston ,66,7,0
8/6/2022,Jones ,3,1,0
8/6/2022,Lee ,18,3,0
8/6/2022,Lenoir ,20,4,0
8/6/2022,Lincoln ,23,1,0
8/6/2022,Macon ,3,0,0
8/6/2022,Madison ,4,0,1
8/6/2022,Martin ,5,1,0
8/6/2022,McDowell,9,2,0
8/6/2022,Mecklenburg ,297,39,0
8/6/2022,Mitchell ,5,1,0
8/6/2022,Montgomery ,3,0,1
8/6/2022,Moore ,22,1,1
8/6/2022,Nash ,26,3,0
8/6/2022,New Hanover,54,3,1
8/6/2022,Northampton ,3,1,0
8/6/2022,Onslow ,54,8,1
8/6/2022,Orange ,29,1,0
8/6/2022,Pamlico ,4,1,0
8/6/2022,Pasquotank ,12,4,0
8/6/2022,Pender ,15,0,1
8/6/2022,Perquimans ,5,0,0
8/6/2022,Person ,9,1,1
8/6/2022,Pitt ,35,3,0
8/6/2022,Polk ,3,1,0
8/6/2022,Randolph ,21,0,0
8/6/2022,Richmond ,4,1,0
8/6/2022,Robeson ,45,15,0
8/6/2022,Rockingham ,19,5,0
8/6/2022,Rowan ,30,6,1
8/6/2022,Rutherford ,16,1,2
8/6/2022,Sampson ,20,4,0
8/6/2022,Scotland ,13,4,0
8/6/2022,Stanly ,15,4,1
8/6/2022,Stokes ,9,0,1
8/6/2022,Surry ,18,3,0
8/6/2022,Swain ,3,0,0
8/6/2022,Transylvania ,7,0,0
8/6/2022,Tyrrell ,0,,0
8/6/2022,Union ,46,10,0
8/6/2022,Vance ,22,8,0
8/6/2022,Wake ,336,42,2
8/6/2022,Warren ,4,0,0
8/6/2022,Washington ,6,3,0
8/6/2022,Watauga ,13,2,0
8/6/2022,Wayne ,32,6,0
8/6/2022,Wilkes ,18,5,0
8/6/2022,Wilson ,20,4,0
8/6/2022,Yadkin ,12,3,1
8/6/2022,Yancey ,2,0,0
8/5/2022,Alamance ,54,8,0
8/5/2022,Alexander ,17,3,0
8/5/2022,Alleghany ,9,5,0
8/5/2022,Anson ,10,1,0
8/5/2022,Ashe ,8,2,0
8/5/2022,Avery ,4,2,0
8/5/2022,Beaufort ,29,5,0
8/5/2022,Bertie ,3,0,0
8/5/2022,Bladen ,17,4,0
8/5/2022,Brunswick ,43,7,0
8/5/2022,Buncombe ,77,3,0
8/5/2022,Burke ,61,8,1
8/5/2022,Cabarrus ,75,10,0
8/5/2022,Caldwell ,49,9,0
8/5/2022,Camden ,2,0,0
8/5/2022,Carteret ,26,2,0
8/5/2022,Caswell ,5,0,0
8/5/2022,Catawba ,69,8,1
8/5/2022,Chatham ,29,4,0
8/5/2022,Cherokee ,15,0,0
8/5/2022,Chowan ,8,1,0
8/5/2022,Clay ,4,0,0
8/5/2022,Cleveland ,52,14,0
8/5/2022,Columbus ,22,2,0
8/5/2022,Craven ,34,3,0
8/5/2022,Cumberland ,132,13,0
8/5/2022,Currituck ,1,0,0
8/5/2022,Dare ,7,0,0
8/5/2022,Davidson ,60,14,0
8/5/2022,Davie ,21,3,0
8/5/2022,Duplin ,36,6,0
8/5/2022,Durham ,121,19,0
8/5/2022,Edgecombe ,30,7,0
8/5/2022,Forsyth ,172,29,0
8/5/2022,Franklin ,22,4,0
8/5/2022,Gaston ,76,15,0
8/5/2022,Gates ,3,1,0
8/5/2022,Graham ,8,1,0
8/5/2022,Granville ,33,9,0
8/5/2022,Greene ,4,2,0
8/5/2022,Guilford ,184,23,1
8/5/2022,Halifax ,28,1,0
8/5/2022,Harnett ,32,2,1
8/5/2022,Haywood ,17,2,0
8/5/2022,Henderson ,47,6,0
8/5/2022,Hertford ,9,1,0
8/5/2022,Hoke ,24,3,0
8/5/2022,Hyde ,2,0,0
8/5/2022,Iredell ,47,9,2
8/5/2022,Jackson ,13,2,0
8/5/2022,Johnston ,86,17,0
8/5/2022,Jones ,4,1,0
8/5/2022,Lee ,17,3,0
8/5/2022,Lenoir ,27,5,0
8/5/2022,Lincoln ,24,2,0
8/5/2022,Macon ,8,1,0
8/5/2022,Madison ,4,2,0
8/5/2022,Martin ,6,1,0
8/5/2022,McDowell,15,3,0
8/5/2022,Mecklenburg ,439,57,0
8/5/2022,Mitchell ,5,1,0
8/5/2022,Montgomery ,14,4,0
8/5/2022,Moore ,26,4,0
8/5/2022,Nash ,31,3,0
8/5/2022,New Hanover,77,9,2
8/5/2022,Northampton ,11,4,0
8/5/2022,Onslow ,127,17,0
8/5/2022,Orange ,56,1,0
8/5/2022,Pamlico ,6,1,0
8/5/2022,Pasquotank ,7,0,0
8/5/2022,Pender ,18,2,0
8/5/2022,Perquimans ,3,0,0
8/5/2022,Person ,10,0,0
8/5/2022,Pitt ,76,20,0
8/5/2022,Polk ,6,0,0
8/5/2022,Randolph ,44,4,0
8/5/2022,Richmond ,18,1,0
8/5/2022,Robeson ,67,13,0
8/5/2022,Rockingham ,42,10,0
8/5/2022,Rowan ,68,18,1
8/5/2022,Rutherford ,32,3,0
8/5/2022,Sampson ,24,6,0
8/5/2022,Scotland ,15,3,0
8/5/2022,Stanly ,22,6,1
8/5/2022,Stokes ,23,4,0
8/5/2022,Surry ,49,9,0
8/5/2022,Swain ,17,0,0
8/5/2022,Transylvania ,10,1,0
8/5/2022,Tyrrell ,2,0,0
8/5/2022,Union ,100,15,1
8/5/2022,Vance ,24,3,0
8/5/2022,Wake ,473,45,0
8/5/2022,Warren ,5,1,0
8/5/2022,Washington ,4,1,0
8/5/2022,Watauga ,15,4,0
8/5/2022,Wayne ,61,13,0
8/5/2022,Wilkes ,24,8,0
8/5/2022,Wilson ,24,4,0
8/5/2022,Yadkin ,29,11,0
8/5/2022,Yancey ,10,1,0
8/4/2022,Alamance ,64,7,2
8/4/2022,Alexander ,17,4,0
8/4/2022,Alleghany ,3,0,0
8/4/2022,Anson ,5,2,0
8/4/2022,Ashe ,9,2,0
8/4/2022,Avery ,3,0,0
8/4/2022,Beaufort ,42,10,0
8/4/2022,Bertie ,9,4,0
8/4/2022,Bladen ,20,1,0
8/4/2022,Brunswick ,56,3,0
8/4/2022,Buncombe ,98,12,0
8/4/2022,Burke ,54,7,0
8/4/2022,Cabarrus ,80,19,0
8/4/2022,Caldwell ,50,11,0
8/4/2022,Camden ,4,2,0
8/4/2022,Carteret ,26,0,0
8/4/2022,Caswell ,6,1,0
8/4/2022,Catawba ,93,12,0
8/4/2022,Chatham ,18,2,0
8/4/2022,Cherokee ,12,3,0
8/4/2022,Chowan ,9,3,0
8/4/2022,Clay ,7,1,0
8/4/2022,Cleveland ,50,14,0
8/4/2022,Columbus ,22,5,0
8/4/2022,Craven ,47,7,0
8/4/2022,Cumberland ,145,12,0
8/4/2022,Currituck ,2,0,0
8/4/2022,Dare ,14,2,0
8/4/2022,Davidson ,87,14,0
8/4/2022,Davie ,21,7,0
8/4/2022,Duplin ,39,10,0
8/4/2022,Durham ,169,28,0
8/4/2022,Edgecombe ,29,3,0
8/4/2022,Forsyth ,187,38,0
8/4/2022,Franklin ,49,8,0
8/4/2022,Gaston ,90,10,1
8/4/2022,Gates ,1,0,0
8/4/2022,Graham ,6,1,0
8/4/2022,Granville ,27,4,0
8/4/2022,Greene ,12,2,0
8/4/2022,Guilford ,253,34,4
8/4/2022,Halifax ,33,7,0
8/4/2022,Harnett ,62,12,0
8/4/2022,Haywood ,25,0,0
8/4/2022,Henderson ,59,6,0
8/4/2022,Hertford ,9,3,0
8/4/2022,Hoke ,27,6,0
8/4/2022,Hyde ,6,1,0
8/4/2022,Iredell ,91,12,0
8/4/2022,Jackson ,19,1,0
8/4/2022,Johnston ,92,11,0
8/4/2022,Jones ,1,0,0
8/4/2022,Lee ,25,4,0
8/4/2022,Lenoir ,44,5,0
8/4/2022,Lincoln ,38,4,0
8/4/2022,Macon ,11,2,0
8/4/2022,Madison ,5,1,0
8/4/2022,Martin ,17,2,0
8/4/2022,McDowell,22,4,0
8/4/2022,Mecklenburg ,510,83,1
8/4/2022,Mitchell ,11,1,0
8/4/2022,Montgomery ,8,4,0
8/4/2022,Moore ,35,6,1
8/4/2022,Nash ,52,12,1
